id,status,enrolid,userid,timestart,timeend,modifierid,timecreated,timemodified
10363,0,40,33623,0,2147483647,3045,0,0
10364,0,40,3045,0,2147483647,3045,0,0
10365,0,43,37480,0,2147483647,25979,0,0
10366,0,43,25979,0,2147483647,25979,0,0
10367,0,46,37276,0,2147483647,23125,0,0
10368,0,46,23125,0,2147483647,23125,0,0
10369,0,40,37276,0,2147483647,23125,0,0
10370,0,40,23125,0,2147483647,23125,0,0
10371,0,43,37276,0,2147483647,23125,0,0
10372,0,43,23125,0,2147483647,23125,0,0
10373,0,40,37484,0,2147483647,13771,0,0
10374,0,40,13771,0,2147483647,13771,0,0
10375,0,139,36558,0,2147483647,15831,0,0
10376,0,139,15831,0,2147483647,15831,0,0
10377,0,43,37484,0,2147483647,13771,0,0
10378,0,43,13771,0,2147483647,13771,0,0
10379,0,139,37484,0,2147483647,13771,0,0
10380,0,139,13771,0,2147483647,13771,0,0
10381,0,40,37485,0,2147483647,9442,0,0
10382,0,40,9442,0,2147483647,9442,0,0
10383,0,43,37485,0,2147483647,9442,0,0
10384,0,43,9442,0,2147483647,9442,0,0
10385,0,58,35328,0,2147483647,14174,0,0
10386,0,58,14174,0,2147483647,14174,0,0
10387,0,139,37480,0,2147483647,25979,0,0
10388,0,139,25979,0,2147483647,25979,0,0
10389,0,43,37487,0,2147483647,6112,0,0
10390,0,43,6112,0,2147483647,6112,0,0
10391,0,40,31885,0,2147483647,22550,0,0
10392,0,40,22550,0,2147483647,22550,0,0
10393,0,52,37489,0,2147483647,5424,0,0
10394,0,52,5424,0,2147483647,5424,0,0
10395,0,46,37490,0,2147483647,5424,0,0
10396,0,46,5424,0,2147483647,5424,0,0
10397,0,43,6749,0,2147483647,6749,0,0
10398,0,43,37491,0,2147483647,6568,0,0
10399,0,43,6568,0,2147483647,6568,0,0
10400,0,139,37475,0,2147483647,23212,0,0
10401,0,139,23212,0,2147483647,23212,0,0
10402,0,43,36893,0,2147483647,8730,0,0
10403,0,43,8730,0,2147483647,8730,0,0
10404,0,139,36893,0,2147483647,8730,0,0
10405,0,139,8730,0,2147483647,8730,0,0
10406,0,46,34950,0,2147483647,7599,0,0
10407,0,46,7599,0,2147483647,7599,0,0
10408,0,139,34632,0,2147483647,27997,0,0
10409,0,139,27997,0,2147483647,27997,0,0
10410,0,46,34632,0,2147483647,27997,0,0
10411,0,46,27997,0,2147483647,27997,0,0
10412,0,40,37493,0,2147483647,3020,0,0
10413,0,43,37493,0,2147483647,3020,0,0
10414,0,46,37494,0,2147483647,3124,0,0
10415,0,46,3124,0,2147483647,3124,0,0
10416,0,139,37493,0,2147483647,3020,0,0
10417,0,40,37447,0,2147483647,12334,0,0
10418,0,40,12334,0,2147483647,12334,0,0
10419,0,46,37495,0,2147483647,28062,0,0
10420,0,46,28062,0,2147483647,28062,0,0
10421,0,40,37495,0,2147483647,28062,0,0
10422,0,40,28062,0,2147483647,28062,0,0
10423,0,43,37495,0,2147483647,28062,0,0
10424,0,43,28062,0,2147483647,28062,0,0
10425,0,40,37310,0,2147483647,3000,0,0
10426,0,40,3000,0,2147483647,3000,0,0
10427,0,40,37364,0,2147483647,2980,0,0
10428,0,40,2980,0,2147483647,2980,0,0
10429,0,43,30354,0,2147483647,16450,0,0
10430,0,43,16450,0,2147483647,16450,0,0
10431,0,43,37497,0,2147483647,16450,0,0
10432,0,46,33271,0,2147483647,21469,0,0
10433,0,46,21469,0,2147483647,21469,0,0
10434,0,43,37021,0,2147483647,13657,0,0
10435,0,43,13657,0,2147483647,13657,0,0
10436,0,139,36316,0,2147483647,10117,0,0
10437,0,139,10117,0,2147483647,10117,0,0
10438,0,139,37021,0,2147483647,13657,0,0
10439,0,139,13657,0,2147483647,13657,0,0
10440,0,139,37022,0,2147483647,13657,0,0
10441,0,43,37500,0,2147483647,11948,0,0
10442,0,43,11948,0,2147483647,11948,0,0
10443,0,139,37500,0,2147483647,11948,0,0
10444,0,139,11948,0,2147483647,11948,0,0
10445,0,40,37468,0,2147483647,23773,0,0
10446,0,40,23773,0,2147483647,23773,0,0
10447,0,40,37501,0,2147483647,3122,0,0
10448,0,40,3122,0,2147483647,3122,0,0
10449,0,46,36088,0,2147483647,3143,0,0
10450,0,46,3143,0,2147483647,3143,0,0
10451,0,43,36088,0,2147483647,3143,0,0
10452,0,43,3143,0,2147483647,3143,0,0
10453,0,139,36088,0,2147483647,3143,0,0
10454,0,139,3143,0,2147483647,3143,0,0
10455,0,46,37426,0,2147483647,3046,0,0
10456,0,46,3046,0,2147483647,3046,0,0
10457,0,139,37394,0,2147483647,8759,0,0
10458,0,139,8759,0,2147483647,8759,0,0
10459,0,40,37503,0,2147483647,21895,0,0
10460,0,40,21895,0,2147483647,21895,0,0
10461,0,43,37504,0,2147483647,11895,0,0
10462,0,43,11895,0,2147483647,11895,0,0
10463,0,40,37504,0,2147483647,11895,0,0
10464,0,40,11895,0,2147483647,11895,0,0
10465,0,139,37504,0,2147483647,11895,0,0
10466,0,139,11895,0,2147483647,11895,0,0
10467,0,43,36894,0,2147483647,7645,0,0
10468,0,43,7645,0,2147483647,7645,0,0
10469,0,40,37505,0,2147483647,28201,0,0
10470,0,40,37506,0,2147483647,13612,0,0
10471,0,40,13612,0,2147483647,13612,0,0
10472,0,43,37506,0,2147483647,13612,0,0
10473,0,43,13612,0,2147483647,13612,0,0
10474,0,40,37507,0,2147483647,11936,0,0
10475,0,40,11936,0,2147483647,11936,0,0
10476,0,43,37507,0,2147483647,11936,0,0
10477,0,43,11936,0,2147483647,11936,0,0
10478,0,139,37211,0,2147483647,352,0,0
10479,0,139,352,0,2147483647,352,0,0
10480,0,43,36291,0,2147483647,23390,0,0
10481,0,43,37509,0,2147483647,3067,0,0
10482,0,43,3067,0,2147483647,3067,0,0
10483,0,139,37509,0,2147483647,3067,0,0
10484,0,139,3067,0,2147483647,3067,0,0
10485,0,40,37509,0,2147483647,3067,0,0
10486,0,40,3067,0,2147483647,3067,0,0
10487,0,40,37309,0,2147483647,19164,0,0
10488,0,40,19164,0,2147483647,19164,0,0
10489,0,40,33040,0,2147483647,3139,0,0
10490,0,40,3139,0,2147483647,3139,0,0
10491,0,43,37309,0,2147483647,19164,0,0
10492,0,43,19164,0,2147483647,19164,0,0
10493,0,40,37510,0,2147483647,13612,0,0
10494,0,40,37511,0,2147483647,3198,0,0
10495,0,40,3198,0,2147483647,3198,0,0
10496,0,43,37511,0,2147483647,3198,0,0
10497,0,43,3198,0,2147483647,3198,0,0
10498,0,40,37513,0,2147483647,7339,0,0
10499,0,40,7339,0,2147483647,7339,0,0
10500,0,40,37515,0,2147483647,2778,0,0
10501,0,43,37515,0,2147483647,2778,0,0
10502,0,139,37515,0,2147483647,2778,0,0
10503,0,139,2778,0,2147483647,2778,0,0
10504,0,40,36079,0,2147483647,7337,0,0
10505,0,43,35970,0,2147483647,3131,0,0
10506,0,43,3131,0,2147483647,3131,0,0
10507,0,139,35970,0,2147483647,3131,0,0
10508,0,139,3131,0,2147483647,3131,0,0
10509,0,40,37517,0,2147483647,21772,0,0
10510,0,40,21772,0,2147483647,21772,0,0
10511,0,40,37518,0,2147483647,21304,0,0
10512,0,40,21304,0,2147483647,21304,0,0
10513,0,43,37518,0,2147483647,21304,0,0
10514,0,43,21304,0,2147483647,21304,0,0
10515,0,43,37519,0,2147483647,16325,0,0
10516,0,43,16325,0,2147483647,16325,0,0
10517,0,40,37519,0,2147483647,16325,0,0
10518,0,40,16325,0,2147483647,16325,0,0
10519,0,46,37517,0,2147483647,21772,0,0
10520,0,46,21772,0,2147483647,21772,0,0
10521,0,43,36498,0,2147483647,13617,0,0
10522,0,43,13617,0,2147483647,13617,0,0
10523,0,40,34762,0,2147483647,34762,0,0
10524,0,46,36710,0,2147483647,28067,0,0
10525,0,40,37500,0,2147483647,11948,0,0
10526,0,40,11948,0,2147483647,11948,0,0
10527,0,43,37524,0,2147483647,11930,0,0
10528,0,43,11930,0,2147483647,11930,0,0
10529,0,55,37500,0,2147483647,11948,0,0
10530,0,55,11948,0,2147483647,11948,0,0
10531,0,46,37500,0,2147483647,11948,0,0
10532,0,46,11948,0,2147483647,11948,0,0
10533,0,46,36815,0,2147483647,17467,0,0
10534,0,46,17467,0,2147483647,17467,0,0
10535,0,139,36815,0,2147483647,17467,0,0
10536,0,139,17467,0,2147483647,17467,0,0
10537,0,139,33040,0,2147483647,3139,0,0
10538,0,139,3139,0,2147483647,3139,0,0
10539,0,139,37524,0,2147483647,11930,0,0
10540,0,139,11930,0,2147483647,11930,0,0
10541,0,40,37525,0,2147483647,14305,0,0
10542,0,40,14305,0,2147483647,14305,0,0
10543,0,46,37528,0,2147483647,6102,0,0
10544,0,46,6102,0,2147483647,6102,0,0
10545,0,43,37528,0,2147483647,6102,0,0
10546,0,43,6102,0,2147483647,6102,0,0
10547,0,46,37525,0,2147483647,14305,0,0
10548,0,46,14305,0,2147483647,14305,0,0
10549,0,46,37309,0,2147483647,19164,0,0
10550,0,46,19164,0,2147483647,19164,0,0
10551,0,139,37467,0,2147483647,3190,0,0
10552,0,139,3190,0,2147483647,3190,0,0
10553,0,43,37467,0,2147483647,3190,0,0
10554,0,43,3190,0,2147483647,3190,0,0
10555,0,139,37529,0,2147483647,11923,0,0
10556,0,139,11923,0,2147483647,11923,0,0
10557,0,40,37529,0,2147483647,11923,0,0
10558,0,40,11923,0,2147483647,11923,0,0
10559,0,43,37530,0,2147483647,2915,0,0
10560,0,43,2915,0,2147483647,2915,0,0
10561,0,43,33040,0,2147483647,3139,0,0
10562,0,43,3139,0,2147483647,3139,0,0
10563,0,40,37531,0,2147483647,2915,0,0
10564,0,40,2915,0,2147483647,2915,0,0
10565,0,43,37531,0,2147483647,2915,0,0
10566,0,139,37462,0,2147483647,22093,0,0
10567,0,139,22093,0,2147483647,22093,0,0
10568,0,46,37535,0,2147483647,28146,0,0
10569,0,46,28146,0,2147483647,28146,0,0
10570,0,40,37533,0,2147483647,6913,0,0
10571,0,40,6913,0,2147483647,6913,0,0
10572,0,139,37535,0,2147483647,28146,0,0
10573,0,139,28146,0,2147483647,28146,0,0
10574,0,46,36471,0,2147483647,17512,0,0
10575,0,46,17512,0,2147483647,17512,0,0
10576,0,139,36471,0,2147483647,17512,0,0
10577,0,139,17512,0,2147483647,17512,0,0
10578,0,139,37511,0,2147483647,3198,0,0
10579,0,139,3198,0,2147483647,3198,0,0
10580,0,46,34755,0,2147483647,9166,0,0
10581,0,46,9166,0,2147483647,9166,0,0
10582,0,139,37510,0,2147483647,13612,0,0
10583,0,139,13612,0,2147483647,13612,0,0
10584,0,43,37538,0,2147483647,3262,0,0
10585,0,43,3262,0,2147483647,3262,0,0
10586,0,40,37534,0,2147483647,6913,0,0
10587,0,43,37084,0,2147483647,3193,0,0
10588,0,43,3193,0,2147483647,3193,0,0
10589,0,139,37084,0,2147483647,3193,0,0
10590,0,139,3193,0,2147483647,3193,0,0
10591,0,46,37084,0,2147483647,3193,0,0
10592,0,46,3193,0,2147483647,3193,0,0
10593,0,40,37540,0,2147483647,15906,0,0
10594,0,40,15906,0,2147483647,15906,0,0
10595,0,43,37540,0,2147483647,15906,0,0
10596,0,43,15906,0,2147483647,15906,0,0
10597,0,139,37540,0,2147483647,15906,0,0
10598,0,139,15906,0,2147483647,15906,0,0
10599,0,43,37543,0,2147483647,23333,0,0
10600,0,43,23333,0,2147483647,23333,0,0
10601,0,40,37543,0,2147483647,23333,0,0
10602,0,40,23333,0,2147483647,23333,0,0
10603,0,43,37470,0,2147483647,22045,0,0
10604,0,139,37542,0,2147483647,6913,0,0
10605,0,139,6913,0,2147483647,6913,0,0
10607,0,40,25,0,2147483647,25,0,0
10608,0,139,37533,0,2147483647,6913,0,0
10609,0,46,37544,0,2147483647,8751,0,0
10610,0,46,8751,0,2147483647,8751,0,0
10611,0,40,37020,0,2147483647,6,0,0
10612,0,40,37547,0,2147483647,27951,0,0
10613,0,40,37548,0,2147483647,13922,0,0
10614,0,40,13922,0,2147483647,13922,0,0
10615,0,43,37548,0,2147483647,13922,0,0
10616,0,43,13922,0,2147483647,13922,0,0
10617,0,139,37548,0,2147483647,13922,0,0
10618,0,139,13922,0,2147483647,13922,0,0
10619,0,40,37549,0,2147483647,13922,0,0
10620,0,139,37549,0,2147483647,13922,0,0
10621,0,40,37551,0,2147483647,3049,0,0
10622,0,40,3049,0,2147483647,3049,0,0
10623,0,43,37551,0,2147483647,3049,0,0
10624,0,43,3049,0,2147483647,3049,0,0
10625,0,181,33077,0,2147483647,10717,0,0
10626,0,181,10717,0,2147483647,10717,0,0
10627,0,139,37382,0,2147483647,23741,0,0
10628,0,139,23741,0,2147483647,23741,0,0
10629,0,43,37382,0,2147483647,23741,0,0
10630,0,43,23741,0,2147483647,23741,0,0
10631,0,43,32171,0,2147483647,27347,0,0
10632,0,43,27347,0,2147483647,27347,0,0
10633,0,40,37094,0,2147483647,2907,0,0
10634,0,46,37094,0,2147483647,2907,0,0
10635,0,40,36852,0,2147483647,7146,0,0
10636,0,40,7146,0,2147483647,7146,0,0
10637,0,139,33533,0,2147483647,21790,0,0
10638,0,139,21790,0,2147483647,21790,0,0
10639,0,43,37554,0,2147483647,2913,0,0
10640,0,43,2913,0,2147483647,2913,0,0
10641,0,40,37554,0,2147483647,2913,0,0
10642,0,40,2913,0,2147483647,2913,0,0
10643,0,40,37553,0,2147483647,18244,0,0
10644,0,40,18244,0,2147483647,18244,0,0
10645,0,139,36710,0,2147483647,28067,0,0
10646,0,43,37553,0,2147483647,18244,0,0
10647,0,43,18244,0,2147483647,18244,0,0
10648,0,46,37553,0,2147483647,18244,0,0
10649,0,46,18244,0,2147483647,18244,0,0
10650,0,43,32421,0,2147483647,11362,0,0
10651,0,43,11362,0,2147483647,11362,0,0
10652,0,40,37559,0,2147483647,18244,0,0
10653,0,139,37559,0,2147483647,18244,0,0
10654,0,139,18244,0,2147483647,18244,0,0
10655,0,43,37559,0,2147483647,18244,0,0
10656,0,40,37560,0,2147483647,9215,0,0
10657,0,40,9215,0,2147483647,9215,0,0
10658,0,139,37560,0,2147483647,9215,0,0
10659,0,139,9215,0,2147483647,9215,0,0
10660,0,43,34737,0,2147483647,23625,0,0
10661,0,43,23625,0,2147483647,23625,0,0
10662,0,43,37558,0,2147483647,8706,0,0
10663,0,43,8706,0,2147483647,8706,0,0
10664,0,40,37558,0,2147483647,8706,0,0
10665,0,40,8706,0,2147483647,8706,0,0
10666,0,40,37562,0,2147483647,7739,0,0
10667,0,40,7739,0,2147483647,7739,0,0
10668,0,40,37565,0,2147483647,1744,0,0
10669,0,40,1744,0,2147483647,1744,0,0
10670,0,43,37565,0,2147483647,1744,0,0
10671,0,43,1744,0,2147483647,1744,0,0
10672,0,46,37565,0,2147483647,1744,0,0
10673,0,46,1744,0,2147483647,1744,0,0
10674,0,40,37567,0,2147483647,11521,0,0
10675,0,40,11521,0,2147483647,11521,0,0
10676,0,43,37567,0,2147483647,11521,0,0
10677,0,43,11521,0,2147483647,11521,0,0
10678,0,46,35970,0,2147483647,3131,0,0
10679,0,46,3131,0,2147483647,3131,0,0
10680,0,40,37571,0,2147483647,6141,0,0
10681,0,40,6141,0,2147483647,6141,0,0
10682,0,43,37571,0,2147483647,6141,0,0
10683,0,43,6141,0,2147483647,6141,0,0
10684,0,40,30193,0,2147483647,16524,0,0
10685,0,139,29996,0,2147483647,23302,0,0
10686,0,139,23302,0,2147483647,23302,0,0
10687,0,40,37497,0,2147483647,16450,0,0
10688,0,40,16450,0,2147483647,16450,0,0
10689,0,43,37573,0,2147483647,3015,0,0
10690,0,43,3015,0,2147483647,3015,0,0
10691,0,46,37497,0,2147483647,16450,0,0
10692,0,46,16450,0,2147483647,16450,0,0
10693,0,139,37573,0,2147483647,3015,0,0
10694,0,139,3015,0,2147483647,3015,0,0
10695,0,46,35999,0,2147483647,3250,0,0
10696,0,46,3250,0,2147483647,3250,0,0
10697,0,43,35999,0,2147483647,3250,0,0
10698,0,43,3250,0,2147483647,3250,0,0
10699,0,139,35999,0,2147483647,3250,0,0
10700,0,139,3250,0,2147483647,3250,0,0
10701,0,139,36407,0,2147483647,3250,0,0
10702,0,40,36407,0,2147483647,3250,0,0
10703,0,40,3250,0,2147483647,3250,0,0
10704,0,40,35999,0,2147483647,3250,0,0
10705,0,40,37575,0,2147483647,11814,0,0
10706,0,40,11814,0,2147483647,11814,0,0
10707,0,43,37575,0,2147483647,11814,0,0
10708,0,43,11814,0,2147483647,11814,0,0
10709,0,139,37575,0,2147483647,11814,0,0
10710,0,139,11814,0,2147483647,11814,0,0
10711,0,70,29280,0,2147483647,15712,0,0
10712,0,70,15712,0,2147483647,15712,0,0
10713,0,43,37576,0,2147483647,13853,0,0
10714,0,40,37576,0,2147483647,13853,0,0
10715,0,40,13853,0,2147483647,13853,0,0
10716,0,40,37577,0,2147483647,2942,0,0
10717,0,40,2942,0,2147483647,2942,0,0
10718,0,46,35674,0,2147483647,16545,0,0
10719,0,46,16545,0,2147483647,16545,0,0
10720,0,43,35674,0,2147483647,16545,0,0
10721,0,43,16545,0,2147483647,16545,0,0
10722,0,43,37577,0,2147483647,2942,0,0
10723,0,43,2942,0,2147483647,2942,0,0
10724,0,139,37577,0,2147483647,2942,0,0
10725,0,139,2942,0,2147483647,2942,0,0
10726,0,40,34632,0,2147483647,27997,0,0
10727,0,40,27997,0,2147483647,27997,0,0
10728,0,40,37578,0,2147483647,16609,0,0
10729,0,40,16609,0,2147483647,16609,0,0
10730,0,43,37578,0,2147483647,16609,0,0
10731,0,43,16609,0,2147483647,16609,0,0
10732,0,139,37578,0,2147483647,16609,0,0
10733,0,139,16609,0,2147483647,16609,0,0
10734,0,43,37579,0,2147483647,8100,0,0
10735,0,40,37580,0,2147483647,11017,0,0
10736,0,40,11017,0,2147483647,11017,0,0
10737,0,43,35646,0,2147483647,13883,0,0
10738,0,43,13883,0,2147483647,13883,0,0
10739,0,139,36444,0,2147483647,28111,0,0
10740,0,139,28111,0,2147483647,28111,0,0
10741,0,40,37582,0,2147483647,3158,0,0
10742,0,40,3158,0,2147483647,3158,0,0
10743,0,139,32532,0,2147483647,15914,0,0
10744,0,139,15914,0,2147483647,15914,0,0
10745,0,46,37583,0,2147483647,16169,0,0
10746,0,46,16169,0,2147483647,16169,0,0
10747,0,139,37583,0,2147483647,16169,0,0
10748,0,139,16169,0,2147483647,16169,0,0
10749,0,40,37584,0,2147483647,11887,0,0
10750,0,40,11887,0,2147483647,11887,0,0
10751,0,43,37535,0,2147483647,28146,0,0
10752,0,43,28146,0,2147483647,28146,0,0
10753,0,40,37588,0,2147483647,13607,0,0
10754,0,40,13607,0,2147483647,13607,0,0
10755,0,43,37588,0,2147483647,13607,0,0
10756,0,43,13607,0,2147483647,13607,0,0
10757,0,40,37587,0,2147483647,13607,0,0
10758,0,43,37587,0,2147483647,13607,0,0
10759,0,46,37588,0,2147483647,13607,0,0
10760,0,46,13607,0,2147483647,13607,0,0
10761,0,40,37591,0,2147483647,24530,0,0
10762,0,40,24530,0,2147483647,24530,0,0
10763,0,46,37591,0,2147483647,24530,0,0
10764,0,46,24530,0,2147483647,24530,0,0
10765,0,139,37588,0,2147483647,13607,0,0
10766,0,139,13607,0,2147483647,13607,0,0
10767,0,52,37578,0,2147483647,16609,0,0
10768,0,52,16609,0,2147483647,16609,0,0
10769,0,40,36752,0,2147483647,15786,0,0
10770,0,40,15786,0,2147483647,15786,0,0
10771,0,43,36752,0,2147483647,15786,0,0
10772,0,43,15786,0,2147483647,15786,0,0
10773,0,40,37597,0,2147483647,2936,0,0
10774,0,40,2936,0,2147483647,2936,0,0
10775,0,46,37597,0,2147483647,2936,0,0
10776,0,46,2936,0,2147483647,2936,0,0
10777,0,40,33189,0,2147483647,13807,0,0
10778,0,40,13807,0,2147483647,13807,0,0
10779,0,139,35646,0,2147483647,13883,0,0
10780,0,139,13883,0,2147483647,13883,0,0
10781,0,139,37077,0,2147483647,2831,0,0
10782,0,139,2831,0,2147483647,2831,0,0
10783,0,40,29769,0,2147483647,21107,0,0
10784,0,40,21107,0,2147483647,21107,0,0
10785,0,46,37598,0,2147483647,13956,0,0
10786,0,46,13956,0,2147483647,13956,0,0
10787,0,46,29769,0,2147483647,21107,0,0
10788,0,46,21107,0,2147483647,21107,0,0
10789,0,43,37598,0,2147483647,13956,0,0
10790,0,43,13956,0,2147483647,13956,0,0
10791,0,43,36548,0,2147483647,8099,0,0
10792,0,43,8099,0,2147483647,8099,0,0
10793,0,139,37598,0,2147483647,13956,0,0
10794,0,139,13956,0,2147483647,13956,0,0
10795,0,40,37599,0,2147483647,8098,0,0
10796,0,40,37598,0,2147483647,13956,0,0
10797,0,40,13956,0,2147483647,13956,0,0
10798,0,43,37599,0,2147483647,8098,0,0
10799,0,139,37199,0,2147483647,13687,0,0
10800,0,139,13687,0,2147483647,13687,0,0
10801,0,40,37498,0,2147483647,10106,0,0
10802,0,40,10106,0,2147483647,10106,0,0
10803,0,43,37602,0,2147483647,8721,0,0
10804,0,43,8721,0,2147483647,8721,0,0
10805,0,43,37601,0,2147483647,8721,0,0
10806,0,43,37593,0,2147483647,14443,0,0
10807,0,43,14443,0,2147483647,14443,0,0
10808,0,40,37605,0,2147483647,13687,0,0
10809,0,43,37605,0,2147483647,13687,0,0
10810,0,139,37605,0,2147483647,13687,0,0
10811,0,43,37608,0,2147483647,10561,0,0
10812,0,43,10561,0,2147483647,10561,0,0
10813,0,40,36579,0,2147483647,12329,0,0
10814,0,40,12329,0,2147483647,12329,0,0
10815,0,46,36579,0,2147483647,12329,0,0
10816,0,46,12329,0,2147483647,12329,0,0
10817,0,43,37610,0,2147483647,16102,0,0
10818,0,43,16102,0,2147483647,16102,0,0
10819,0,43,36579,0,2147483647,12329,0,0
10820,0,43,12329,0,2147483647,12329,0,0
10821,0,139,36579,0,2147483647,12329,0,0
10822,0,139,12329,0,2147483647,12329,0,0
10823,0,73,36579,0,2147483647,12329,0,0
10824,0,73,12329,0,2147483647,12329,0,0
10825,0,139,37553,0,2147483647,18244,0,0
10826,0,43,37611,0,2147483647,7384,0,0
10827,0,43,7384,0,2147483647,7384,0,0
10828,0,52,36579,0,2147483647,12329,0,0
10829,0,52,12329,0,2147483647,12329,0,0
10830,0,139,37611,0,2147483647,7384,0,0
10831,0,139,7384,0,2147483647,7384,0,0
10832,0,40,37611,0,2147483647,7384,0,0
10833,0,40,7384,0,2147483647,7384,0,0
10834,0,40,37612,0,2147483647,7100,0,0
10835,0,40,7100,0,2147483647,7100,0,0
10836,0,46,37612,0,2147483647,7100,0,0
10837,0,46,7100,0,2147483647,7100,0,0
10838,0,43,37612,0,2147483647,7100,0,0
10839,0,43,7100,0,2147483647,7100,0,0
10840,0,43,36341,0,2147483647,15189,0,0
10841,0,40,36341,0,2147483647,15189,0,0
10842,0,46,30086,0,2147483647,23297,0,0
10843,0,46,23297,0,2147483647,23297,0,0
10844,0,139,30507,0,2147483647,14164,0,0
10845,0,139,14164,0,2147483647,14164,0,0
10846,0,40,37615,0,2147483647,14034,0,0
10847,0,40,14034,0,2147483647,14034,0,0
10848,0,139,37615,0,2147483647,14034,0,0
10849,0,139,14034,0,2147483647,14034,0,0
10850,0,43,37615,0,2147483647,14034,0,0
10851,0,43,14034,0,2147483647,14034,0,0
10852,0,139,37571,0,2147483647,6141,0,0
10853,0,139,6141,0,2147483647,6141,0,0
10854,0,43,37547,0,2147483647,27951,0,0
10855,0,43,27951,0,2147483647,27951,0,0
10856,0,46,37581,0,2147483647,5685,0,0
10857,0,46,5685,0,2147483647,5685,0,0
10858,0,139,37506,0,2147483647,13612,0,0
10859,0,46,37506,0,2147483647,13612,0,0
10860,0,46,13612,0,2147483647,13612,0,0
10861,0,43,37510,0,2147483647,13612,0,0
10862,0,40,33193,0,2147483647,13807,0,0
10863,0,43,33193,0,2147483647,13807,0,0
10864,0,43,13807,0,2147483647,13807,0,0
10865,0,40,37622,0,2147483647,11868,0,0
10866,0,40,11868,0,2147483647,11868,0,0
10867,0,43,37623,0,2147483647,18095,0,0
10868,0,43,18095,0,2147483647,18095,0,0
10869,0,46,37623,0,2147483647,18095,0,0
10870,0,46,18095,0,2147483647,18095,0,0
10871,0,40,37624,0,2147483647,21155,0,0
10872,0,43,37582,0,2147483647,3158,0,0
10873,0,43,3158,0,2147483647,3158,0,0
10874,0,43,32709,0,2147483647,15275,0,0
10875,0,43,15275,0,2147483647,15275,0,0
10876,0,139,37582,0,2147483647,3158,0,0
10877,0,139,3158,0,2147483647,3158,0,0
10878,0,43,37194,0,2147483647,23153,0,0
10879,0,43,37622,0,2147483647,11868,0,0
10880,0,43,11868,0,2147483647,11868,0,0
10881,0,40,37629,0,2147483647,7392,0,0
10882,0,40,7392,0,2147483647,7392,0,0
10883,0,139,37094,0,2147483647,2907,0,0
10884,0,40,35674,0,2147483647,16545,0,0
10885,0,40,16545,0,2147483647,16545,0,0
10886,0,46,36322,0,2147483647,7105,0,0
10887,0,46,7105,0,2147483647,7105,0,0
10888,0,40,37585,0,2147483647,14178,0,0
10889,0,40,37606,0,2147483647,23216,0,0
10890,0,43,37606,0,2147483647,23216,0,0
10891,0,43,23216,0,2147483647,23216,0,0
10892,0,43,37632,0,2147483647,7895,0,0
10893,0,43,7895,0,2147483647,7895,0,0
10894,0,43,37629,0,2147483647,7392,0,0
10895,0,43,7392,0,2147483647,7392,0,0
10896,0,43,37633,0,2147483647,16521,0,0
10897,0,43,16521,0,2147483647,16521,0,0
10898,0,40,37633,0,2147483647,16521,0,0
10899,0,40,16521,0,2147483647,16521,0,0
10900,0,46,36030,0,2147483647,2821,0,0
10901,0,46,2821,0,2147483647,2821,0,0
10902,0,139,37384,0,2147483647,16731,0,0
10903,0,139,16731,0,2147483647,16731,0,0
10904,0,139,37597,0,2147483647,16731,0,0
10905,0,40,37609,0,2147483647,6015,0,0
10906,0,40,6015,0,2147483647,6015,0,0
10907,0,40,36323,0,2147483647,9201,0,0
10908,0,40,9201,0,2147483647,9201,0,0
10909,0,43,37609,0,2147483647,6015,0,0
10910,0,43,6015,0,2147483647,6015,0,0
10911,0,139,37609,0,2147483647,6015,0,0
10912,0,139,6015,0,2147483647,6015,0,0
10913,0,40,37636,0,2147483647,10110,0,0
10914,0,40,10110,0,2147483647,10110,0,0
10915,0,208,66,1656410399,0,2,1656410440,1656410440
10916,0,40,37635,0,2147483647,11908,0,0
10917,0,40,11908,0,2147483647,11908,0,0
10918,0,139,30520,0,2147483647,27224,0,0
10919,0,139,27224,0,2147483647,27224,0,0
10920,0,40,37637,0,2147483647,7739,0,0
10921,0,43,37637,0,2147483647,7739,0,0
10922,0,43,7739,0,2147483647,7739,0,0
10923,0,40,37639,0,2147483647,7095,0,0
10924,0,40,7095,0,2147483647,7095,0,0
10925,0,139,37642,0,2147483647,9840,0,0
10926,0,139,9840,0,2147483647,9840,0,0
10927,0,40,36030,0,2147483647,2821,0,0
10928,0,40,2821,0,2147483647,2821,0,0
10929,0,43,37643,0,2147483647,20857,0,0
10930,0,43,20857,0,2147483647,20857,0,0
10931,0,40,37643,0,2147483647,20857,0,0
10932,0,40,20857,0,2147483647,20857,0,0
10933,0,43,37644,0,2147483647,10612,0,0
10934,0,43,10612,0,2147483647,10612,0,0
10935,0,40,37646,0,2147483647,7401,0,0
10936,0,40,7401,0,2147483647,7401,0,0
10937,0,139,37274,0,2147483647,23131,0,0
10938,0,139,23131,0,2147483647,23131,0,0
10939,0,43,37646,0,2147483647,7401,0,0
10940,0,43,7401,0,2147483647,7401,0,0
10941,0,46,37647,0,2147483647,11448,0,0
10942,0,46,11448,0,2147483647,11448,0,0
10943,0,43,37647,0,2147483647,11448,0,0
10944,0,43,11448,0,2147483647,11448,0,0
