id,learner_userid,course_cat_id,course_id,module_id,activity_id,active,type,timecreated,timemodified
12106,37141,17,16,0,0,1,learning,"2022-06-27 05:38:01","2022-06-27 05:38:01"
12107,37141,17,16,0,0,1,learning,"2022-06-27 05:43:14","2022-06-27 05:43:14"
12108,37141,17,16,0,0,1,learning,"2022-06-27 05:45:51","2022-06-27 05:45:51"
12109,37141,17,16,0,0,1,learning,"2022-06-27 05:46:32","2022-06-27 05:46:32"
12110,37581,17,17,0,0,1,learning,"2022-06-27 05:47:33","2022-06-27 05:47:33"
12111,37141,17,16,0,0,1,learning,"2022-06-27 05:53:59","2022-06-27 05:53:59"
12112,37141,17,16,0,0,1,learning,"2022-06-27 05:53:59","2022-06-27 05:53:59"
12113,37141,17,16,0,0,1,learning,"2022-06-27 05:53:59","2022-06-27 05:53:59"
12114,37141,17,16,0,0,1,learning,"2022-06-27 05:53:59","2022-06-27 05:53:59"
12115,37506,17,17,0,0,1,learning,"2022-06-27 06:12:18","2022-06-27 06:12:18"
12116,37506,17,16,0,0,1,learning,"2022-06-27 06:12:28","2022-06-27 06:12:28"
12117,37510,17,16,0,0,1,learning,"2022-06-27 06:23:18","2022-06-27 06:23:18"
12118,37510,17,16,0,0,1,learning,"2022-06-27 06:25:25","2022-06-27 06:25:25"
12119,37510,17,16,0,0,1,learning,"2022-06-27 06:27:43","2022-06-27 06:27:43"
12120,37510,17,16,0,0,1,learning,"2022-06-27 06:32:00","2022-06-27 06:32:00"
12121,37510,17,16,0,0,1,learning,"2022-06-27 06:32:11","2022-06-27 06:32:11"
12122,33193,17,16,0,0,1,learning,"2022-06-27 06:39:53","2022-06-27 06:39:53"
12123,37615,17,16,0,0,1,learning,"2022-06-27 06:43:44","2022-06-27 06:43:44"
12124,37615,17,16,0,0,1,learning,"2022-06-27 06:43:44","2022-06-27 06:43:44"
12125,37623,17,16,0,0,1,learning,"2022-06-27 07:01:34","2022-06-27 07:01:34"
12126,37623,17,17,0,0,1,learning,"2022-06-27 07:01:41","2022-06-27 07:01:41"
12127,37623,17,17,0,0,1,learning,"2022-06-27 07:03:44","2022-06-27 07:03:44"
12128,37623,17,16,0,0,1,learning,"2022-06-27 07:04:03","2022-06-27 07:04:03"
12129,37623,17,17,0,0,1,learning,"2022-06-27 07:05:53","2022-06-27 07:05:53"
12130,37623,17,16,0,0,1,learning,"2022-06-27 07:05:57","2022-06-27 07:05:57"
12131,37623,17,16,0,0,1,learning,"2022-06-27 07:06:11","2022-06-27 07:06:11"
12132,36624,17,16,0,0,1,learning,"2022-06-27 07:21:52","2022-06-27 07:21:52"
12133,37582,17,16,0,0,1,learning,"2022-06-27 07:48:52","2022-06-27 07:48:52"
12134,32709,17,16,0,0,1,learning,"2022-06-27 07:50:22","2022-06-27 07:50:22"
12135,37582,21,50,0,0,1,learning,"2022-06-27 07:52:47","2022-06-27 07:52:47"
12136,37582,17,16,0,0,1,learning,"2022-06-27 07:57:19","2022-06-27 07:57:19"
12137,37582,17,16,0,0,1,learning,"2022-06-27 07:59:49","2022-06-27 07:59:49"
12138,37582,17,16,0,0,1,learning,"2022-06-27 08:02:03","2022-06-27 08:02:03"
12139,37582,17,16,0,0,1,learning,"2022-06-27 08:03:01","2022-06-27 08:03:01"
12140,37582,17,16,0,0,1,learning,"2022-06-27 08:04:30","2022-06-27 08:04:30"
12141,37582,21,49,0,0,1,learning,"2022-06-27 08:06:18","2022-06-27 08:06:18"
12142,37194,17,16,0,0,1,learning,"2022-06-27 08:19:36","2022-06-27 08:19:36"
12143,37194,17,16,0,0,1,learning,"2022-06-27 08:20:00","2022-06-27 08:20:00"
12144,37194,17,16,0,0,1,learning,"2022-06-27 08:20:05","2022-06-27 08:20:05"
12145,37194,17,16,0,0,1,learning,"2022-06-27 08:20:13","2022-06-27 08:20:13"
12146,37615,17,16,0,0,1,learning,"2022-06-27 08:22:46","2022-06-27 08:22:46"
12147,32911,17,16,0,0,1,learning,"2022-06-27 08:24:27","2022-06-27 08:24:27"
12148,36611,17,16,0,0,1,learning,"2022-06-27 08:38:34","2022-06-27 08:38:34"
12149,37510,17,16,0,0,1,learning,"2022-06-27 08:40:05","2022-06-27 08:40:05"
12150,37510,17,16,0,0,1,learning,"2022-06-27 08:40:29","2022-06-27 08:40:29"
12151,37510,17,16,0,0,1,learning,"2022-06-27 08:41:14","2022-06-27 08:41:14"
12152,37510,17,16,0,0,1,learning,"2022-06-27 08:41:54","2022-06-27 08:41:54"
12153,37138,17,24,0,0,1,learning,"2022-06-27 08:47:50","2022-06-27 08:47:50"
12154,37622,17,16,0,0,1,learning,"2022-06-27 09:01:58","2022-06-27 09:01:58"
12155,36611,17,16,0,0,1,learning,"2022-06-27 09:23:32","2022-06-27 09:23:32"
12156,36611,17,16,0,0,1,learning,"2022-06-27 09:23:32","2022-06-27 09:23:32"
12157,36611,17,16,0,0,1,learning,"2022-06-27 09:31:39","2022-06-27 09:31:39"
12158,36611,17,16,0,0,1,learning,"2022-06-27 09:31:45","2022-06-27 09:31:45"
12159,36611,17,16,0,0,1,learning,"2022-06-27 09:31:57","2022-06-27 09:31:57"
12160,37138,17,24,0,0,1,learning,"2022-06-27 09:40:04","2022-06-27 09:40:04"
12161,32420,17,17,0,0,1,learning,"2022-06-27 10:09:45","2022-06-27 10:09:45"
12162,36643,17,16,0,0,1,learning,"2022-06-27 11:35:34","2022-06-27 11:35:34"
12163,37602,17,16,0,0,1,learning,"2022-06-27 17:38:46","2022-06-27 17:38:46"
12164,37602,17,16,0,0,1,learning,"2022-06-27 18:37:39","2022-06-27 18:37:39"
12165,33443,17,16,0,0,1,learning,"2022-06-27 19:50:07","2022-06-27 19:50:07"
12166,36643,17,16,0,0,1,learning,"2022-06-27 21:14:20","2022-06-27 21:14:20"
12167,36643,17,16,0,0,1,learning,"2022-06-27 21:14:32","2022-06-27 21:14:32"
12168,35674,17,16,0,0,1,learning,"2022-06-27 22:12:45","2022-06-27 22:12:45"
12169,29641,17,16,0,0,1,learning,"2022-06-27 22:19:29","2022-06-27 22:19:29"
12170,29641,17,16,0,0,1,learning,"2022-06-27 22:21:47","2022-06-27 22:21:47"
12171,29641,17,16,0,0,1,learning,"2022-06-27 22:22:06","2022-06-27 22:22:06"
12172,29641,17,16,0,0,1,learning,"2022-06-27 22:22:16","2022-06-27 22:22:16"
12173,36322,17,17,0,0,1,learning,"2022-06-27 22:24:06","2022-06-27 22:24:06"
12174,37606,17,16,0,0,1,learning,"2022-06-27 22:50:44","2022-06-27 22:50:44"
12175,37632,17,16,0,0,1,learning,"2022-06-27 22:52:14","2022-06-27 22:52:14"
12176,35674,17,16,0,0,1,learning,"2022-06-27 22:58:47","2022-06-27 22:58:47"
12177,37629,17,16,0,0,1,learning,"2022-06-27 23:08:40","2022-06-27 23:08:40"
12178,37633,17,16,0,0,1,learning,"2022-06-27 23:20:16","2022-06-27 23:20:16"
12179,36030,17,17,0,0,1,learning,"2022-06-27 23:22:13","2022-06-27 23:22:13"
12180,37615,17,16,0,0,1,learning,"2022-06-27 23:57:34","2022-06-27 23:57:34"
12181,37615,17,16,0,0,1,learning,"2022-06-27 23:57:35","2022-06-27 23:57:35"
12182,37384,17,16,0,0,1,learning,"2022-06-28 00:06:18","2022-06-28 00:06:18"
12183,36611,17,16,0,0,1,learning,"2022-06-28 00:21:24","2022-06-28 00:21:24"
12184,36611,17,16,0,0,1,learning,"2022-06-28 00:22:09","2022-06-28 00:22:09"
12185,37632,17,16,0,0,1,learning,"2022-06-28 00:49:56","2022-06-28 00:49:56"
12186,37632,17,16,0,0,1,learning,"2022-06-28 00:49:57","2022-06-28 00:49:57"
12187,36888,17,16,0,0,1,learning,"2022-06-28 01:26:11","2022-06-28 01:26:11"
12188,36888,17,16,0,0,1,learning,"2022-06-28 01:27:08","2022-06-28 01:27:08"
12189,36888,17,16,0,0,1,learning,"2022-06-28 01:43:29","2022-06-28 01:43:29"
12190,36888,17,16,0,0,1,learning,"2022-06-28 01:46:08","2022-06-28 01:46:08"
12191,36888,17,16,0,0,1,learning,"2022-06-28 01:48:24","2022-06-28 01:48:24"
12192,36323,17,18,0,0,1,learning,"2022-06-28 01:53:51","2022-06-28 01:53:51"
12193,32358,17,17,0,0,1,learning,"2022-06-28 02:00:57","2022-06-28 02:00:57"
12194,32358,17,17,0,0,1,learning,"2022-06-28 02:01:15","2022-06-28 02:01:15"
12195,37609,17,16,0,0,1,learning,"2022-06-28 02:23:17","2022-06-28 02:23:17"
12196,36888,17,16,0,0,1,learning,"2022-06-28 02:30:41","2022-06-28 02:30:41"
12197,36888,17,16,0,0,1,learning,"2022-06-28 02:36:15","2022-06-28 02:36:15"
12198,36888,17,16,0,0,1,learning,"2022-06-28 02:44:51","2022-06-28 02:44:51"
12199,37609,17,16,0,0,1,learning,"2022-06-28 04:17:10","2022-06-28 04:17:10"
12200,37609,17,16,0,0,1,learning,"2022-06-28 04:17:10","2022-06-28 04:17:10"
12201,35595,17,16,0,0,1,learning,"2022-06-28 04:17:55","2022-06-28 04:17:55"
12202,35595,17,16,0,0,1,learning,"2022-06-28 04:17:55","2022-06-28 04:17:55"
12203,37141,17,16,0,0,1,learning,"2022-06-28 04:18:58","2022-06-28 04:18:58"
12204,37637,17,16,0,0,1,learning,"2022-06-28 04:24:27","2022-06-28 04:24:27"
12205,37141,17,16,0,0,1,learning,"2022-06-28 04:27:39","2022-06-28 04:27:39"
12206,37141,17,16,0,0,1,learning,"2022-06-28 04:28:39","2022-06-28 04:28:39"
12207,37141,17,16,0,0,1,learning,"2022-06-28 04:28:58","2022-06-28 04:28:58"
12208,32046,17,16,0,0,1,learning,"2022-06-28 04:34:25","2022-06-28 04:34:25"
12209,37615,17,16,0,0,1,learning,"2022-06-28 04:53:09","2022-06-28 04:53:09"
12210,37615,17,16,0,0,1,learning,"2022-06-28 04:53:10","2022-06-28 04:53:10"
12211,37615,17,16,0,0,1,learning,"2022-06-28 04:56:40","2022-06-28 04:56:40"
12212,37615,17,16,0,0,1,learning,"2022-06-28 04:56:40","2022-06-28 04:56:40"
12213,37615,17,16,0,0,1,learning,"2022-06-28 04:58:27","2022-06-28 04:58:27"
12214,37615,17,16,0,0,1,learning,"2022-06-28 04:58:27","2022-06-28 04:58:27"
12215,37382,17,16,0,0,1,learning,"2022-06-28 05:06:48","2022-06-28 05:06:48"
12216,35595,17,16,0,0,1,learning,"2022-06-28 05:24:29","2022-06-28 05:24:29"
12217,35595,17,16,0,0,1,learning,"2022-06-28 05:24:30","2022-06-28 05:24:30"
12218,29305,17,16,0,0,1,learning,"2022-06-28 05:29:00","2022-06-28 05:29:00"
12219,29305,17,16,0,0,1,learning,"2022-06-28 05:30:35","2022-06-28 05:30:35"
12220,37643,17,16,0,0,1,learning,"2022-06-28 05:53:59","2022-06-28 05:53:59"
12221,37643,17,16,0,0,1,learning,"2022-06-28 05:54:24","2022-06-28 05:54:24"
12222,37382,17,16,0,0,1,learning,"2022-06-28 05:56:20","2022-06-28 05:56:20"
12223,37644,17,16,0,0,1,learning,"2022-06-28 06:08:24","2022-06-28 06:08:24"
12224,33193,21,49,0,0,1,learning,"2022-06-28 06:42:47","2022-06-28 06:42:47"
12225,33193,17,16,0,0,1,learning,"2022-06-28 06:43:00","2022-06-28 06:43:00"
12226,37646,17,16,0,0,1,learning,"2022-06-28 07:12:51","2022-06-28 07:12:51"
12227,37646,17,16,0,0,1,learning,"2022-06-28 07:13:14","2022-06-28 07:13:14"
12228,37647,17,17,0,0,1,learning,"2022-06-28 07:14:20","2022-06-28 07:14:20"
12229,37647,17,16,0,0,1,learning,"2022-06-28 07:14:31","2022-06-28 07:14:31"
12230,37274,21,49,0,0,1,learning,"2022-06-28 07:21:40","2022-06-28 07:21:40"
12231,31384,17,16,0,0,1,learning,"2022-06-28 07:28:50","2022-06-28 07:28:50"
12232,31384,17,16,0,0,1,learning,"2022-06-28 07:28:50","2022-06-28 07:28:50"
12233,37651,17,16,0,0,1,learning,"2022-06-28 07:33:30","2022-06-28 07:33:30"
12234,37652,17,16,0,0,1,learning,"2022-06-28 07:36:33","2022-06-28 07:36:33"
12235,37651,17,16,0,0,1,learning,"2022-06-28 07:37:20","2022-06-28 07:37:20"
12236,35831,17,16,0,0,1,learning,"2022-06-28 07:46:58","2022-06-28 07:46:58"
12237,37138,17,16,0,0,1,learning,"2022-06-28 09:20:33","2022-06-28 09:20:33"
12238,37138,17,16,0,0,1,learning,"2022-06-28 09:30:45","2022-06-28 09:30:45"
12239,37138,17,16,0,0,1,learning,"2022-06-28 09:30:46","2022-06-28 09:30:46"
12240,30767,17,16,0,0,1,learning,"2022-06-28 09:31:24","2022-06-28 09:31:24"
12241,37138,17,16,0,0,1,learning,"2022-06-28 09:33:25","2022-06-28 09:33:25"
12242,37138,17,16,0,0,1,learning,"2022-06-28 09:33:36","2022-06-28 09:33:36"
12243,37138,17,16,0,0,1,learning,"2022-06-28 09:34:38","2022-06-28 09:34:38"
12244,30767,17,17,0,0,1,learning,"2022-06-28 09:35:43","2022-06-28 09:35:43"
12245,37138,17,16,0,0,1,learning,"2022-06-28 09:36:06","2022-06-28 09:36:06"
12246,37138,17,16,0,0,1,learning,"2022-06-28 09:36:29","2022-06-28 09:36:29"
12247,37138,17,16,0,0,1,learning,"2022-06-28 09:36:48","2022-06-28 09:36:48"
12248,37138,17,16,0,0,1,learning,"2022-06-28 09:36:48","2022-06-28 09:36:48"
12249,37138,17,16,0,0,1,learning,"2022-06-28 09:37:58","2022-06-28 09:37:58"
12250,37138,17,16,0,0,1,learning,"2022-06-28 09:39:59","2022-06-28 09:39:59"
12251,37138,17,16,0,0,1,learning,"2022-06-28 09:41:46","2022-06-28 09:41:46"
12252,37138,17,16,0,0,1,learning,"2022-06-28 09:42:05","2022-06-28 09:42:05"
12253,30767,17,16,0,0,1,learning,"2022-06-28 10:09:33","2022-06-28 10:09:33"
12254,37656,17,16,0,0,1,learning,"2022-06-28 10:11:53","2022-06-28 10:11:53"
12255,37654,17,16,0,0,1,learning,"2022-06-28 10:13:58","2022-06-28 10:13:58"
12256,37657,17,16,0,0,1,learning,"2022-06-28 10:17:54","2022-06-28 10:17:54"
12257,37624,17,16,0,0,1,learning,"2022-06-28 12:13:27","2022-06-28 12:13:27"
12258,37660,17,17,0,0,1,learning,"2022-06-28 17:55:25","2022-06-28 17:55:25"
12259,37660,17,17,0,0,1,learning,"2022-06-28 17:55:45","2022-06-28 17:55:45"
12260,37660,17,17,0,0,1,learning,"2022-06-28 17:55:52","2022-06-28 17:55:52"
12261,36627,17,16,0,0,1,learning,"2022-06-28 21:05:52","2022-06-28 21:05:52"
12262,36627,17,16,0,0,1,learning,"2022-06-28 21:15:05","2022-06-28 21:15:05"
12263,36627,17,16,0,0,1,learning,"2022-06-28 22:00:54","2022-06-28 22:00:54"
12264,37027,17,16,0,0,1,learning,"2022-06-28 22:10:25","2022-06-28 22:10:25"
12265,36611,17,16,0,0,1,learning,"2022-06-28 22:10:29","2022-06-28 22:10:29"
12266,37027,17,16,0,0,1,learning,"2022-06-28 22:10:50","2022-06-28 22:10:50"
12267,36611,21,50,0,0,1,learning,"2022-06-28 22:12:57","2022-06-28 22:12:57"
12268,33525,17,16,0,0,1,learning,"2022-06-28 22:15:26","2022-06-28 22:15:26"
12269,33525,17,16,0,0,1,learning,"2022-06-28 22:15:31","2022-06-28 22:15:31"
12270,36108,17,16,0,0,1,learning,"2022-06-28 22:29:57","2022-06-28 22:29:57"
12271,34573,17,16,0,0,1,learning,"2022-06-28 22:37:43","2022-06-28 22:37:43"
12272,34573,17,16,0,0,1,learning,"2022-06-28 22:37:59","2022-06-28 22:37:59"
12273,34573,17,16,0,0,1,learning,"2022-06-28 22:38:43","2022-06-28 22:38:43"
12274,34573,17,16,0,0,1,learning,"2022-06-28 22:45:21","2022-06-28 22:45:21"
12275,34573,17,16,0,0,1,learning,"2022-06-28 22:45:36","2022-06-28 22:45:36"
12276,34573,17,16,0,0,1,learning,"2022-06-28 22:45:42","2022-06-28 22:45:42"
12277,34573,17,16,0,0,1,learning,"2022-06-28 22:45:46","2022-06-28 22:45:46"
12278,37554,17,16,0,0,1,learning,"2022-06-28 22:46:28","2022-06-28 22:46:28"
12279,37624,17,16,0,0,1,learning,"2022-06-28 22:47:03","2022-06-28 22:47:03"
12280,37554,21,49,0,0,1,learning,"2022-06-28 22:48:09","2022-06-28 22:48:09"
12281,37624,17,16,0,0,1,learning,"2022-06-28 22:48:09","2022-06-28 22:48:09"
12282,37554,17,16,0,0,1,learning,"2022-06-28 22:48:26","2022-06-28 22:48:26"
12283,37624,17,16,0,0,1,learning,"2022-06-28 22:48:36","2022-06-28 22:48:36"
12284,37624,17,16,0,0,1,learning,"2022-06-28 22:49:03","2022-06-28 22:49:03"
12285,37554,17,16,0,0,1,learning,"2022-06-28 22:49:08","2022-06-28 22:49:08"
12286,37624,17,16,0,0,1,learning,"2022-06-28 22:49:28","2022-06-28 22:49:28"
12287,37624,17,16,0,0,1,learning,"2022-06-28 22:49:55","2022-06-28 22:49:55"
12288,37624,17,16,0,0,1,learning,"2022-06-28 22:50:00","2022-06-28 22:50:00"
12289,37624,17,16,0,0,1,learning,"2022-06-28 22:50:26","2022-06-28 22:50:26"
12290,37624,17,16,0,0,1,learning,"2022-06-28 22:50:52","2022-06-28 22:50:52"
12291,37624,17,16,0,0,1,learning,"2022-06-28 22:51:20","2022-06-28 22:51:20"
12292,37554,17,16,0,0,1,learning,"2022-06-28 22:51:36","2022-06-28 22:51:36"
12293,37624,17,16,0,0,1,learning,"2022-06-28 22:51:40","2022-06-28 22:51:40"
12294,37624,17,16,0,0,1,learning,"2022-06-28 22:51:40","2022-06-28 22:51:40"
12295,37624,17,16,0,0,1,learning,"2022-06-28 22:52:10","2022-06-28 22:52:10"
12296,37624,17,16,0,0,1,learning,"2022-06-28 22:52:10","2022-06-28 22:52:10"
12297,37554,17,16,0,0,1,learning,"2022-06-28 22:52:16","2022-06-28 22:52:16"
12298,37624,17,16,0,0,1,learning,"2022-06-28 22:52:57","2022-06-28 22:52:57"
12299,37624,17,16,0,0,1,learning,"2022-06-28 22:52:57","2022-06-28 22:52:57"
12300,37624,17,16,0,0,1,learning,"2022-06-28 22:53:05","2022-06-28 22:53:05"
12301,37624,17,16,0,0,1,learning,"2022-06-28 22:53:05","2022-06-28 22:53:05"
12302,37152,17,16,0,0,1,learning,"2022-06-28 22:53:19","2022-06-28 22:53:19"
12303,37152,17,16,0,0,1,learning,"2022-06-28 22:56:43","2022-06-28 22:56:43"
12304,37152,17,16,0,0,1,learning,"2022-06-28 22:57:46","2022-06-28 22:57:46"
12305,37152,17,16,0,0,1,learning,"2022-06-28 22:57:46","2022-06-28 22:57:46"
12306,37624,17,16,0,0,1,learning,"2022-06-28 23:00:13","2022-06-28 23:00:13"
12307,37624,17,16,0,0,1,learning,"2022-06-28 23:00:13","2022-06-28 23:00:13"
12308,37624,17,16,0,0,1,learning,"2022-06-28 23:00:56","2022-06-28 23:00:56"
12309,37624,17,16,0,0,1,learning,"2022-06-28 23:00:56","2022-06-28 23:00:56"
12310,37624,17,16,0,0,1,learning,"2022-06-28 23:01:49","2022-06-28 23:01:49"
12311,37624,17,16,0,0,1,learning,"2022-06-28 23:01:49","2022-06-28 23:01:49"
12312,37152,17,16,0,0,1,learning,"2022-06-28 23:04:31","2022-06-28 23:04:31"
12313,37554,17,17,0,0,1,learning,"2022-06-28 23:06:27","2022-06-28 23:06:27"
12314,37554,17,16,0,0,1,learning,"2022-06-28 23:06:45","2022-06-28 23:06:45"
12315,37554,17,16,0,0,1,learning,"2022-06-28 23:07:08","2022-06-28 23:07:08"
12316,37554,17,16,0,0,1,learning,"2022-06-28 23:09:12","2022-06-28 23:09:12"
12317,37152,17,16,0,0,1,learning,"2022-06-28 23:09:30","2022-06-28 23:09:30"
12318,37554,17,16,0,0,1,learning,"2022-06-28 23:09:32","2022-06-28 23:09:32"
12319,37152,17,16,0,0,1,learning,"2022-06-28 23:09:35","2022-06-28 23:09:35"
12320,37152,17,16,0,0,1,learning,"2022-06-28 23:10:04","2022-06-28 23:10:04"
12321,37152,17,16,0,0,1,learning,"2022-06-28 23:10:15","2022-06-28 23:10:15"
12322,35510,17,16,0,0,1,learning,"2022-06-28 23:10:44","2022-06-28 23:10:44"
12323,37554,17,16,0,0,1,learning,"2022-06-28 23:10:50","2022-06-28 23:10:50"
12324,37152,17,16,0,0,1,learning,"2022-06-28 23:11:03","2022-06-28 23:11:03"
12325,37152,17,16,0,0,1,learning,"2022-06-28 23:11:08","2022-06-28 23:11:08"
12326,37152,17,16,0,0,1,learning,"2022-06-28 23:11:42","2022-06-28 23:11:42"
12327,37152,17,16,0,0,1,learning,"2022-06-28 23:11:42","2022-06-28 23:11:42"
12328,37511,17,16,0,0,1,learning,"2022-06-28 23:17:59","2022-06-28 23:17:59"
12329,37152,17,16,0,0,1,learning,"2022-06-28 23:20:11","2022-06-28 23:20:11"
12330,37152,17,16,0,0,1,learning,"2022-06-28 23:20:11","2022-06-28 23:20:11"
12331,37152,17,16,0,0,1,learning,"2022-06-28 23:20:27","2022-06-28 23:20:27"
12332,37152,17,16,0,0,1,learning,"2022-06-28 23:20:27","2022-06-28 23:20:27"
12333,37554,17,16,0,0,1,learning,"2022-06-28 23:22:16","2022-06-28 23:22:16"
12334,35982,17,17,0,0,1,learning,"2022-06-28 23:23:48","2022-06-28 23:23:48"
12335,37554,17,16,0,0,1,learning,"2022-06-28 23:23:51","2022-06-28 23:23:51"
12336,35982,17,17,0,0,1,learning,"2022-06-28 23:24:28","2022-06-28 23:24:28"
12337,37152,17,16,0,0,1,learning,"2022-06-28 23:25:09","2022-06-28 23:25:09"
12338,37152,17,16,0,0,1,learning,"2022-06-28 23:25:09","2022-06-28 23:25:09"
12339,37152,17,16,0,0,1,learning,"2022-06-28 23:25:53","2022-06-28 23:25:53"
12340,37152,17,16,0,0,1,learning,"2022-06-28 23:25:58","2022-06-28 23:25:58"
12341,34737,17,16,0,0,1,learning,"2022-06-28 23:26:16","2022-06-28 23:26:16"
12342,34737,17,16,0,0,1,learning,"2022-06-28 23:26:17","2022-06-28 23:26:17"
12343,37152,17,16,0,0,1,learning,"2022-06-28 23:26:40","2022-06-28 23:26:40"
12344,37152,17,16,0,0,1,learning,"2022-06-28 23:27:27","2022-06-28 23:27:27"
12345,37152,17,16,0,0,1,learning,"2022-06-28 23:27:27","2022-06-28 23:27:27"
12346,37152,17,16,0,0,1,learning,"2022-06-28 23:27:56","2022-06-28 23:27:56"
12347,37152,17,16,0,0,1,learning,"2022-06-28 23:27:57","2022-06-28 23:27:57"
12348,37152,17,16,0,0,1,learning,"2022-06-28 23:28:25","2022-06-28 23:28:25"
12349,37152,17,16,0,0,1,learning,"2022-06-28 23:28:25","2022-06-28 23:28:25"
12350,37152,17,16,0,0,1,learning,"2022-06-28 23:29:14","2022-06-28 23:29:14"
12351,37152,17,16,0,0,1,learning,"2022-06-28 23:29:14","2022-06-28 23:29:14"
12352,37152,17,16,0,0,1,learning,"2022-06-28 23:29:37","2022-06-28 23:29:37"
12353,37152,17,16,0,0,1,learning,"2022-06-28 23:29:37","2022-06-28 23:29:37"
12354,37152,17,16,0,0,1,learning,"2022-06-28 23:29:55","2022-06-28 23:29:55"
12355,37152,17,16,0,0,1,learning,"2022-06-28 23:30:38","2022-06-28 23:30:38"
12356,37152,17,16,0,0,1,learning,"2022-06-28 23:30:38","2022-06-28 23:30:38"
12357,37152,17,16,0,0,1,learning,"2022-06-28 23:31:32","2022-06-28 23:31:32"
12358,37152,17,16,0,0,1,learning,"2022-06-28 23:31:32","2022-06-28 23:31:32"
12359,37152,17,16,0,0,1,learning,"2022-06-28 23:32:06","2022-06-28 23:32:06"
12360,37152,17,16,0,0,1,learning,"2022-06-28 23:32:06","2022-06-28 23:32:06"
12361,37152,17,16,0,0,1,learning,"2022-06-28 23:32:51","2022-06-28 23:32:51"
12362,37152,17,16,0,0,1,learning,"2022-06-28 23:32:51","2022-06-28 23:32:51"
12363,37152,17,16,0,0,1,learning,"2022-06-28 23:33:33","2022-06-28 23:33:33"
12364,37152,17,16,0,0,1,learning,"2022-06-28 23:33:38","2022-06-28 23:33:38"
12365,37667,17,16,0,0,1,learning,"2022-06-28 23:33:59","2022-06-28 23:33:59"
12366,37152,17,16,0,0,1,learning,"2022-06-28 23:36:28","2022-06-28 23:36:28"
12367,37152,17,16,0,0,1,learning,"2022-06-28 23:36:29","2022-06-28 23:36:29"
12368,37152,17,16,0,0,1,learning,"2022-06-28 23:37:13","2022-06-28 23:37:13"
12369,37152,17,16,0,0,1,learning,"2022-06-28 23:37:14","2022-06-28 23:37:14"
12370,37666,17,16,0,0,1,learning,"2022-06-28 23:37:28","2022-06-28 23:37:28"
12371,37152,17,16,0,0,1,learning,"2022-06-28 23:37:47","2022-06-28 23:37:47"
12372,37152,17,16,0,0,1,learning,"2022-06-28 23:37:47","2022-06-28 23:37:47"
12373,37152,17,16,0,0,1,learning,"2022-06-28 23:38:27","2022-06-28 23:38:27"
12374,37152,17,16,0,0,1,learning,"2022-06-28 23:38:32","2022-06-28 23:38:32"
12375,37152,17,16,0,0,1,learning,"2022-06-28 23:39:05","2022-06-28 23:39:05"
12376,37152,17,16,0,0,1,learning,"2022-06-28 23:39:05","2022-06-28 23:39:05"
12377,37152,17,16,0,0,1,learning,"2022-06-28 23:40:00","2022-06-28 23:40:00"
12378,37152,17,16,0,0,1,learning,"2022-06-28 23:40:00","2022-06-28 23:40:00"
12379,37152,17,16,0,0,1,learning,"2022-06-28 23:40:56","2022-06-28 23:40:56"
12380,37152,17,16,0,0,1,learning,"2022-06-28 23:40:56","2022-06-28 23:40:56"
12381,37152,17,16,0,0,1,learning,"2022-06-28 23:41:36","2022-06-28 23:41:36"
12382,37152,17,16,0,0,1,learning,"2022-06-28 23:41:36","2022-06-28 23:41:36"
12383,37152,17,16,0,0,1,learning,"2022-06-28 23:44:44","2022-06-28 23:44:44"
12384,37152,17,16,0,0,1,learning,"2022-06-28 23:44:44","2022-06-28 23:44:44"
12385,36802,17,16,0,0,1,learning,"2022-06-28 23:45:16","2022-06-28 23:45:16"
12386,37152,17,16,0,0,1,learning,"2022-06-28 23:45:28","2022-06-28 23:45:28"
12387,37152,17,16,0,0,1,learning,"2022-06-28 23:45:28","2022-06-28 23:45:28"
12388,37152,17,16,0,0,1,learning,"2022-06-28 23:46:03","2022-06-28 23:46:03"
12389,37152,17,16,0,0,1,learning,"2022-06-28 23:46:08","2022-06-28 23:46:08"
12390,37666,17,16,0,0,1,learning,"2022-06-28 23:46:51","2022-06-28 23:46:51"
12391,37152,17,16,0,0,1,learning,"2022-06-28 23:47:00","2022-06-28 23:47:00"
12392,37152,17,16,0,0,1,learning,"2022-06-28 23:47:00","2022-06-28 23:47:00"
12393,37152,17,16,0,0,1,learning,"2022-06-28 23:47:47","2022-06-28 23:47:47"
12394,37152,17,16,0,0,1,learning,"2022-06-28 23:47:47","2022-06-28 23:47:47"
12395,37666,17,17,0,0,1,learning,"2022-06-28 23:52:57","2022-06-28 23:52:57"
12396,37666,17,16,0,0,1,learning,"2022-06-28 23:53:03","2022-06-28 23:53:03"
12397,37152,17,16,0,0,1,learning,"2022-06-28 23:53:35","2022-06-28 23:53:35"
12398,37152,17,16,0,0,1,learning,"2022-06-28 23:53:37","2022-06-28 23:53:37"
12399,37666,17,17,0,0,1,learning,"2022-06-28 23:54:19","2022-06-28 23:54:19"
12400,37666,17,16,0,0,1,learning,"2022-06-28 23:54:31","2022-06-28 23:54:31"
12401,37152,17,16,0,0,1,learning,"2022-06-28 23:54:40","2022-06-28 23:54:40"
